CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,REALIZADA,REGION,MAS_500,AGLOMERADO,PONDERA,IV1,IV1_ESP,IV2,IV3,IV3_ESP,IV4,IV5,IV6,IV7,IV7_ESP,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II4_1,II4_2,II4_3,II5,II5_1,II6,II6_1,II7,II7_ESP,II8,II8_ESP,II9,V1,V2,V21,V22,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4,TIPO_HOGAR,MATERIAL_TECHUMBRE,DENSIDAD_HOGAR,CONDICION_DE_HABITABILIDAD
TQRMNOPYXHMNNRCDEIIAD00812033,2023,3,1,1,1,S,32,2464,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,520000,9,,8,8.0,,7,520000,10,,10,10.0,,10,4348,1,0,98,0,0,0,Unipersonal,Material durable,Medio,buena
TQRMNOSWTHLLKNCDEGIBJ00804690,2023,3,1,1,41,N,12,552,1.0,,6.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,1522000,10,10.0,10,,10.0,10,"507333,33",10,10.0,10,,10.0,10,591,96,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPQUHJMKNCDEGIBJ00783153,2023,3,1,1,41,N,12,267,1.0,,2.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,3,0,3,252780,5,5.0,6,,5.0,5,84260,4,4.0,6,,5.0,5,303,1,0,2,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOPQWHKMKQCDEGIBJ00788803,2023,3,1,1,41,N,12,379,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,8.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,103665,2,2.0,2,,2.0,2,103665,5,6.0,7,,6.0,6,388,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOQRUHKMKQCDEGIBJ00788801,2023,3,1,1,41,N,12,298,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,,2.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,6,2,4,588380,9,9.0,10,,9.0,9,"98063,33",5,5.0,6,,5.0,5,320,2,0,96,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOPPRHLMKTCDEGIBJ00804685,2023,3,1,1,41,N,12,283,1.0,,99.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,99.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,680000,9,10.0,10,,10.0,10,340000,10,10.0,10,,10.0,10,308,1,0,2,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOQTRHLMKTCDEGIBJ00804686,2023,3,1,1,41,N,12,278,1.0,,4.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,6.0,,2.0,,1.0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,5,0,5,606158,9,9.0,10,,9.0,9,"121231,6",6,6.0,8,,6.0,7,315,2,0,1,5,0,0,Extendido,Material durable,Alto,buena
TQRMNOPXXHLOKUCDEGIBJ00804687,2023,3,1,1,41,N,12,305,1.0,,2.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,1,268000,5,6.0,7,,6.0,5,268000,9,9.0,10,,9.0,10,323,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOQVVHKOKSCDEGIBJ00788852,2023,3,1,1,41,N,12,310,1.0,,4.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,78000,1,1.0,1,,1.0,1,78000,4,4.0,5,,4.0,4,324,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOQQVHLOLLCDEGIBJ00804688,2023,3,1,1,41,N,12,300,1.0,,5.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,0,5,570000,9,9.0,10,,9.0,9,114000,6,6.0,7,,6.0,6,302,2,0,98,0,0,0,Extendido,Material durable,Medio,buena
TQRMNOPYRHJOLLCDEGIBJ00783150,2023,3,1,1,41,N,12,320,1.0,,7.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,7.0,4.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,4,0,4,825000,10,10.0,10,,10.0,10,206250,8,9.0,9,,9.0,9,360,4,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNORWXHJOLLCDEGIBJ00783151,2023,3,1,1,41,N,12,342,1.0,,5.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,3,1,2,600000,9,9.0,10,,9.0,9,200000,8,9.0,9,,9.0,9,367,1,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOTRRHJLMTCDEIJAH00786041,2023,3,1,1,1,S,33,445,2.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,85000,1,,1,1.0,,1,85000,4,,4,4.0,,4,468,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOTRSHJLMTCDEIJAH00807295,2023,3,1,1,1,S,33,722,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,4.0,,1.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,0,12,,12,12.0,,12,0,12,,12,12.0,,12,0,1,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOTRUHJLMTCDEIJAH00786040,2023,3,1,1,1,S,33,802,1.0,,1.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,0,1,78000,1,,1,1.0,,1,78000,4,,3,4.0,,4,948,1,0,98,0,0,0,Unipersonal,Material durable,Medio,buena
TQRMNORPYHLMMOCDEGJBF00804821,2023,3,1,1,43,S,13,699,1.0,,4.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,630000,9,10.0,9,9.0,,9,157500,7,8.0,7,7.0,,7,806,1,2,3,4,0,0,Nuclear,Material durable,Medio,saludables
TQRMNOQYPHMNLLCDEHIBB00810829,2023,3,1,1,40,N,22,154,1.0,,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,194000,3,4.0,4,,4.0,4,97000,5,5.0,6,,5.0,6,159,2,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOPSXHMMKQCDEFOCD00809471,2023,3,1,1,41,N,8,304,1.0,,4.0,1.0,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,0,3,400000,7,8.0,9,,8.0,10,"133333,33",6,7.0,8,,7.0,10,467,1,0,3,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNORUWHKKKRCDEFOCD00788293,2023,3,1,1,41,N,8,478,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,225000,4,5.0,6,,5.0,7,75000,3,4.0,5,,4.0,7,599,2,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNORUYHKLKMCDEOHCH00792889,2023,3,1,1,44,N,91,164,1.0,,4.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,98000,1,2.0,1,,1.0,1,98000,5,5.0,3,,5.0,4,177,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNORVQHKKKNCDEOHCH00792885,2023,3,1,1,44,N,91,139,2.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,350000,7,7.0,5,,7.0,7,350000,10,10.0,9,,10.0,10,141,1,0,98,0,0,0,Unipersonal,Material durable,Medio,saludables
TQRMNOSYYHKKKNCDEOHCH00792877,2023,3,1,1,44,N,91,315,1.0,,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,500000,8,9.0,7,,9.0,8,500000,10,10.0,10,,10.0,10,325,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOQTRHMMKNCDEOHCH00813324,2023,3,1,1,44,N,91,118,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,3,0,3,440000,8,8.0,7,,8.0,8,"146666,67",7,7.0,5,,7.0,7,126,1,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNORRYHMMKNCDEOHCH00813325,2023,3,1,1,44,N,91,111,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,1,80000,1,1.0,1,,1.0,1,80000,4,4.0,3,,4.0,3,122,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOPWVHMMKOCDEOHCH00813326,2023,3,1,1,44,N,91,110,1.0,,4.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,8,1,7,620000,9,9.0,9,,9.0,10,77500,4,4.0,3,,4.0,3,110,2,6,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOPTXHMMKPCDEOHCH00813327,2023,3,1,1,44,N,91,47,1.0,,1.0,2.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,4,0,4,200000,4,4.0,2,,4.0,3,50000,2,2.0,1,,2.0,2,50,1,2,3,4,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOPWXHJMKOCDEOHCH00787063,2023,3,1,1,44,N,91,114,1.0,,4.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,0,5,535200,9,9.0,8,,9.0,9,107040,5,6.0,4,,6.0,5,121,1,0,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNORVUHMNKSCDEOHCH00813328,2023,3,1,1,44,N,91,161,1.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,6.0,,1.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,215000,4,5.0,3,,4.0,4,107500,5,6.0,4,,6.0,5,160,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNORWTHJOKPCDEOHCH00787042,2023,3,1,1,44,N,91,182,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,92000,1,1.0,1,,1.0,1,92000,4,5.0,3,,5.0,4,178,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOUPSHJOKPCDEOHCH00787043,2023,3,1,1,44,N,91,130,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,436000,8,8.0,7,,8.0,8,109000,5,6.0,4,,6.0,5,125,2,4,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNORSUHJOKRCDEOHCH00787064,2023,3,1,1,44,N,91,141,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,180000,3,3.0,2,,3.0,3,180000,8,8.0,7,,8.0,7,142,1,0,96,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNORRUHKOKSCDEOHCH00792929,2023,3,1,1,44,N,91,175,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,9,4,5,308000,6,6.0,5,,7.0,6,"34222,22",1,1.0,1,,1.0,1,182,1,2,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOQSPHJOLQCDEHLEH00784550,2023,3,1,1,40,N,25,115,1.0,,4.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,0,2,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNORXRHJOLQCDEHLEH00784529,2023,3,1,1,40,N,25,118,1.0,,4.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,0,2,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,0,2,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOQVSHMOLPCDEHLEH00811112,2023,3,1,1,40,N,25,144,1.0,,4.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,9,0,9,396000,7,8.0,8,,8.0,9,44000,2,2.0,2,,2.0,2,171,2,0,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNORWPHKMLQCDEHLEH00790364,2023,3,1,1,40,N,25,163,1.0,,3.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,8,2,6,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,4,98,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNOSVPHKKKMCDEHLEH00790423,2023,3,1,1,40,N,25,161,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,1,4,197000,4,4.0,4,,4.0,5,39400,2,2.0,2,,2.0,2,179,2,0,4,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNOUSXHKKKMCDEHLEH00795066,2023,3,1,1,40,N,25,136,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,140000,2,3.0,3,,3.0,3,140000,7,7.0,8,,7.0,9,148,1,0,97,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNORXVHLMKMCDEGGFB00804554,2023,3,1,1,42,S,10,526,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,0,2,80000,1,1.0,1,1.0,,1,40000,2,2.0,2,2.0,,2,528,1,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOQXSHLKKNCDEGGFB00804555,2023,3,1,1,42,S,10,397,2.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,1,287000,6,6.0,6,5.0,,6,287000,9,10.0,10,9.0,,10,499,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOPUWHLOKOCDEGGFB00804510,2023,3,1,1,42,S,10,527,2.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,3,0,3,350000,7,7.0,7,7.0,,7,"116666,67",6,6.0,7,6.0,,6,951,1,0,3,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNORTUHLOKOCDEGGFB00804511,2023,3,1,1,42,S,10,543,1.0,,4.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,0,2,0,12,12.0,12,12.0,,12,0,12,12.0,12,12.0,,12,0,1,0,2,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPSSHJKKMCDEGGFB00788533,2023,3,1,1,42,S,10,609,2.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,6.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,450000,8,8.0,9,8.0,,9,450000,10,10.0,10,10.0,,10,694,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOQTXHLLKPCDEGGFB00804512,2023,3,1,1,42,S,10,613,2.0,,3.0,1.0,,9.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,250000,5,5.0,5,5.0,,5,"83333,33",4,4.0,4,4.0,,4,439,1,0,98,0,0,0,Nuclear,No aplica,Medio,buena
TQRMNOPUXHMMLMCDEOJAH00813408,2023,3,1,1,44,N,93,53,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,350000,7,7.0,5,,7.0,6,175000,8,8.0,7,,8.0,8,59,1,0,2,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOQVVHMMLMCDEOJAH00813409,2023,3,1,1,44,N,93,63,1.0,,3.0,1.0,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,6.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,90000,1,1.0,1,,1.0,1,90000,4,5.0,3,,5.0,4,74,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNORQRHKMLLCDEOJAH00793102,2023,3,1,1,44,N,93,74,1.0,,6.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,4.0,,1.0,,1.0,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,5,1,4,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,2,98,0,0,0,Extendido,Material durable,Bajo,buena
TQRMNORYSHKMLLCDEOJAH00793103,2023,3,1,1,44,N,93,58,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,230000,4,5.0,3,,5.0,4,230000,9,9.0,8,,9.0,9,63,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
