"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNOTWYHKMLRCDEFMDB00794602";2023;3;1;1;43;"N";6;324;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;4;2;2;150000;"2";"3";"3";"";"3";"3";37500;"1";"1";"1";"";"2";"1";545;2;0;1;0;0;0
"TQRMNOPRPHKNKMCDEFMDB00809227";2023;3;1;1;43;"N";6;138;1;"";5;1;"";3;1;1;1;"";1;1;1;1;2;2;2;5;1;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2700000;"10";"10";"10";"";"10";"10";1350000;"10";"10";"10";"";"10";"10";228;1;0;98;0;0;0
"TQRMNOPSXHKNKNCDEFMDB00787948";2023;3;2;1;43;"N";6;118;1;"";2;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;3;0;3;510000;"8";"9";"9";"";"9";"8";170000;"8";"8";"7";"";"8";"7";184;1;2;3;0;0;0
"TQRMNOPPRHKNKOCDEFMDB00787896";2023;3;2;1;43;"N";6;204;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;210000;"4";"4";"4";"";"4";"4";70000;"3";"3";"3";"";"4";"3";266;1;0;98;0;0;0
"TQRMNOPPUHKNKOCDEFMDB00788001";2023;3;1;1;43;"N";6;170;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;450000;"8";"8";"8";"";"8";"7";225000;"9";"9";"9";"";"9";"9";278;1;2;98;0;0;0
"TQRMNOPXWHKNKOCDEFMDB00787919";2023;3;1;1;43;"N";6;151;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;675000;"9";"10";"10";"";"10";"9";337500;"10";"10";"10";"";"10";"10";225;1;2;98;0;0;0
"TQRMNOTPPHKNKPCDEFMDB00809228";2023;3;1;1;43;"N";6;128;1;"";3;1;"";4;2;1;1;"";1;1;1;1;1;2;2;3;1;2;0;2;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;15000;"1";"1";"1";"";"1";"1";15000;"1";"1";"1";"";"1";"1";151;1;0;98;0;0;0
"TQRMNOPXRHKOKNCDEFMDB00787983";2023;3;1;1;43;"N";6;121;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNOQXXHMKMPCDEIIAD00812063";2023;3;1;1;1;"S";32;883;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;0;98;0;0;0
"TQRMNOSXRHJKMNCDEIIAD00785476";2023;3;1;1;1;"S";32;1276;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;2;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;160000;"3";"";"2";"3";"";"2";160000;"7";"";"7";"7";"";"4";1721;1;0;98;0;0;0
"TQRMNOQRXHMLKMCDEIIAD00812064";2023;3;1;1;1;"S";32;2152;2;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;5;"";1;"";1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;1;2;2;2;2;5;1;4;498000;"8";"";"8";"8";"";"7";99600;"5";"";"4";"5";"";"2";3976;1;0;2;3;0;0
"TQRMNOQSPHMLKMCDEIIAD00812065";2023;3;1;1;1;"S";32;1075;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";4;"electricidad";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNOUQXHJMKPCDEIIAD00812066";2023;3;1;1;1;"S";32;1213;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;0;1;0;0;0
"TQRMNOQYTHLLKPCDEIIAD00807060";2023;3;2;1;1;"S";32;1803;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;0;2;390000;"7";"";"7";"7";"";"6";195000;"8";"";"8";"8";"";"6";3107;1;0;2;0;0;0
"TQRMNOPRQHMOKNCDEIIAD00812067";2023;3;1;1;1;"S";32;1595;2;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;1;2;2;2;2;3;0;3;200000;"4";"";"3";"4";"";"2";66666,67;"3";"";"3";"3";"";"1";1822;3;0;2;0;0;0
"TQRMNOTVXHJOKRCDEIIAD00785401";2023;3;1;1;1;"S";32;899;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;1;1;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;2;1;0;1;304000;"6";"";"6";"6";"";"5";304000;"10";"";"9";"10";"";"8";1321;1;0;98;0;0;0
"TQRMNOQVUHLNKSCDEIIAD00806939";2023;3;1;1;1;"S";32;5625;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;2;2;2;2;1;1;225000;"4";"";"4";"4";"";"3";112500;"6";"";"5";"5";"";"3";7461;1;0;98;0;0;0
"TQRMNOTSRHKMKQCDEIIAD00812068";2023;3;1;1;1;"S";32;2535;2;"";6;1;"";9;1;1;1;"";1;1;1;1;2;2;2;6;4;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;2;3;4;0;0
"TQRMNOSUWHKKKRCDEIIAD00791481";2023;3;1;1;1;"S";32;2008;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;4;2;2;800000;"10";"";"10";"10";"";"9";200000;"8";"";"8";"8";"";"6";3523;1;0;98;0;0;0
"TQRMNOPWVHMKNNCDEIIAD00812069";2023;3;1;1;1;"S";32;1235;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;70000;"1";"";"1";"1";"";"1";70000;"3";"";"3";"3";"";"1";1778;1;0;98;0;0;0
"TQRMNOQSRHLLNLCDEIIAD00806920";2023;3;1;1;1;"S";32;1976;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;0;98;0;0;0
"TQRMNOPRTHMMLOCDEFIAH00808608";2023;3;1;1;43;"S";2;883;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOPRXHMNKQCDEHLEH00811121";2023;3;1;1;40;"N";25;104;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;4;2;0;1;1;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;380000;"7";"8";"8";"";"7";"9";63333,33;"3";"3";"4";"";"3";"5";105;2;0;98;0;0;0
"TQRMNORTWHKLKPCDEHLEH00790421";2023;3;1;1;40;"N";25;151;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;159500;"3";"3";"3";"";"3";"4";159500;"7";"8";"9";"";"8";"10";167;1;0;98;0;0;0
"TQRMNORXWHKKKQCDEHLEH00790312";2023;3;1;1;40;"N";25;111;2;"";2;1;"";9;2;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;77000;"1";"1";"1";"";"1";"1";25666,67;"1";"1";"1";"";"1";"1";138;2;0;1;0;0;0
"TQRMNORYWHKOKSCDEHLEH00811122";2023;3;1;1;40;"N";25;153;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;1;1;2;2;2;4;1;3;135000;"2";"2";"3";"";"2";"3";33750;"1";"1";"1";"";"1";"1";152;2;0;98;0;0;0
"TQRMNOSYTHLOKTCDEHLEH00806055";2023;3;1;1;40;"N";25;189;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;330000;"6";"7";"7";"";"7";"9";165000;"7";"8";"9";"";"8";"10";216;1;2;98;0;0;0
"TQRMNORRSHJMKRCDEHJGH00790145";2023;3;1;1;40;"S";23;322;2;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;2;1;2;2;0;2;0;2;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;0;4;145000;"2";"3";"3";"2";"";"3";36250;"1";"1";"2";"1";"";"2";349;1;3;98;0;0;0
"TQRMNORRTHJMKRCDEHJGH00784362";2023;3;1;1;40;"S";23;278;1;"";4;1;"";4;1;1;1;"";1;1;1;1;1;2;2;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;710000;"10";"10";"10";"9";"";"10";355000;"10";"10";"10";"10";"";"10";285;2;0;3;0;0;0
"TQRMNOPUUHMLKUCDEHJGH00810979";2023;3;1;1;40;"S";23;253;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1090000;"10";"10";"10";"10";"";"10";363333,33;"10";"10";"10";"10";"";"10";273;96;0;3;0;0;0
"TQRMNORWTHJOMLCDEGGFB00782962";2023;3;1;1;42;"S";10;698;2;"";1;1;"";9;2;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;2;0;0;0
"TQRMNOPTTHLMLTCDEGGFB00804538";2023;3;1;1;42;"S";10;455;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1030000;"10";"10";"10";"10";"";"10";515000;"10";"10";"10";"10";"";"10";677;1;0;2;0;0;0
"TQRMNORQPHLMLTCDEGGFB00804565";2023;3;1;1;42;"S";10;390;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;705000;"10";"10";"10";"9";"";"10";352500;"10";"10";"10";"10";"";"10";714;96;0;2;1;0;0
"TQRMNORSPHMMMLCDEGGFB00809691";2023;3;1;1;42;"S";10;596;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;4;2;2;560000;"9";"9";"9";"9";"";"9";140000;"7";"7";"8";"7";"";"7";677;1;2;97;0;0;0
"TQRMNOSSYHMMMLCDEGGFB00809692";2023;3;1;1;42;"S";10;515;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;2;3;0;0
"TQRMNOPXSHLNMMCDEGGFB00804540";2023;3;1;1;42;"S";10;396;1;"";5;1;"";3;1;1;1;"";1;1;1;1;2;2;2;5;2;1;1;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;1;0;0;0
"TQRMNORQPHKMLSCDEGGFB00788619";2023;3;1;1;42;"S";10;436;1;"";3;1;"";1;2;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;6;"";1;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;175000;"3";"3";"3";"3";"";"3";87500;"4";"5";"5";"4";"";"5";441;1;0;2;0;0;0
"TQRMNOPWUHLNKMCDEGNFJ00805269";2023;3;1;1;44;"N";17;179;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;2;98;0;0;0
"TQRMNORPQHLNKMCDEGNFJ00805270";2023;3;1;1;44;"N";17;222;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;2;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;490000;"8";"9";"7";"";"9";"7";81666,67;"4";"4";"3";"";"4";"3";332;1;0;98;0;0;0
"TQRMNOTXQHJOKNCDEGNFJ00789582";2023;3;1;1;44;"N";17;299;1;"";2;2;"";4;2;1;1;"";1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;120000;"2";"2";"1";"";"2";"1";120000;"6";"6";"4";"";"6";"5";466;1;0;98;0;0;0
"TQRMNOSYPHLLKOCDEGNFJ00810395";2023;3;1;1;44;"N";17;220;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2300000;"10";"10";"10";"";"10";"10";766666,67;"10";"10";"10";"";"10";"10";266;1;0;98;0;0;0
"TQRMNORPTHJMLQCDEHJGH00784387";2023;3;1;1;40;"S";23;561;1;"";3;2;"";4;2;2;1;"";1;2;2;1;1;2;2;3;2;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;196000;"4";"4";"4";"3";"";"4";49000;"2";"2";"3";"2";"";"2";535;2;0;98;0;0;0
"TQRMNOSQXHMNLTCDEHJGH00810980";2023;3;1;1;40;"S";23;324;1;"";4;1;"";2;1;1;1;"";1;1;1;1;1;2;2;4;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;3;0;3;198000;"4";"4";"4";"3";"";"4";66000;"3";"3";"4";"3";"";"4";309;2;0;98;0;0;0
"TQRMNORPWHJMLLCDEHPJB00784931";2023;3;1;1;40;"S";29;349;2;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;300000;"6";"6";"7";"6";"";"7";150000;"7";"7";"9";"7";"";"9";411;1;0;98;0;0;0
"TQRMNOSSRHMLLOCDEHPJB00811594";2023;3;1;1;40;"S";29;486;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;700000;"9";"10";"10";"9";"";"10";175000;"8";"8";"9";"8";"";"9";596;2;0;98;0;0;0
"TQRMNOPPYHMOLPCDEHPJB00811595";2023;3;1;1;40;"S";29;454;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;80000;"1";"1";"1";"1";"";"1";80000;"4";"4";"5";"4";"";"5";445;1;0;98;0;0;0
"TQRMNOQRUHMKLQCDEHPJB00811547";2023;3;51;1;40;"S";29;341;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;;;;;;;;;;;;;"";;"";;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;180000;"3";"3";"4";"3";"";"4";180000;"8";"8";"9";"8";"";"9";349;96;0;98;0;0;0
"TQRMNOQSVHLOLOCDEHPJB00806471";2023;3;1;1;40;"S";29;333;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;8;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;180000;"3";"4";"4";"3";"";"4";180000;"8";"8";"9";"8";"";"9";340;1;0;96;0;0;0
"TQRMNOPUXHMOLSCDEHPJB00811596";2023;3;2;1;40;"S";29;315;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;"";1;"";2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;0;1;82000;"1";"1";"1";"1";"";"1";82000;"4";"4";"5";"4";"";"5";338;1;0;98;0;0;0
"TQRMNOPUXHMOLSCDEHPJB00811596";2023;3;1;1;40;"S";29;315;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;"";1;"";2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;1;0;1;60000;"1";"1";"1";"1";"";"1";60000;"3";"3";"4";"3";"";"4";316;1;0;98;0;0;0
"TQRMNOPSSHKOKTCDEIJAH00791768";2023;3;2;1;1;"S";33;1618;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;"";1;"";2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOSPUHLMKRCDEIJAH00807290";2023;3;1;1;1;"S";33;2617;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;"";4;"electricidad";1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;200000;"4";"";"3";"4";"";"4";100000;"5";"";"5";"5";"";"5";2979;1;0;98;0;0;0
"TQRMNOQWYHJMLQCDEIJAH00786020";2023;3;1;1;1;"S";33;2037;1;"";2;2;"";4;2;1;1;"";1;2;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;0;1;0;0;0
"TQRMNOQTSHLNKSCDEIJAH00807269";2023;3;1;1;1;"S";33;3977;1;"";3;2;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;0;1;0;0;0
"TQRMNOSUTHKNKMCDEIIAD00791458";2023;3;1;1;1;"S";32;2844;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;5;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;0;98;0;0;0
"TQRMNOPVYHKOKOCDEIIAD00791405";2023;3;1;1;1;"S";32;3082;2;"";1;1;"";9;2;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;197000;"4";"";"3";"3";"";"2";49250;"2";"";"2";"2";"";"1";4294;2;0;98;0;0;0
"TQRMNOXPRHKOKOCDEIIAD00791422";2023;3;1;1;1;"S";32;2296;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;"0";"";"0";"0";"";"0";0;"0";"";"0";"0";"";"0";2050;1;2;98;0;0;0
"TQRMNORTTHKOKQCDEOJAH00793006";2023;3;1;1;44;"N";93;93;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;2;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;279000;"5";"6";"4";"";"6";"5";139500;"7";"7";"5";"";"7";"6";84;2;0;98;0;0;0
"TQRMNORQYHMOKMCDEHIBB00810848";2023;3;1;1;40;"N";22;214;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;2;98;0;0;0
"TQRMNOUWSHJOKMCDEHIBB00784314";2023;3;1;1;40;"N";22;154;1;"";3;2;"";2;2;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;6;2;4;334000;"6";"7";"7";"";"7";"7";55666,67;"2";"3";"3";"";"3";"3";178;5;0;98;0;0;0
"TQRMNOPRUHMOKOCDEHIBB00810849";2023;3;1;1;40;"N";22;314;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;150000;"2";"3";"3";"";"3";"3";150000;"7";"8";"9";"";"8";"8";342;1;0;98;0;0;0
"TQRMNOUWRHJLKNCDEHIBB00784298";2023;3;1;1;40;"N";22;225;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;5;0;5;208000;"4";"4";"5";"";"4";"4";41600;"2";"2";"2";"";"2";"2";280;1;0;4;0;0;0
"TQRMNOQRWHJMLOCDEIJAH00807268";2023;3;1;1;1;"S";33;1750;1;"";5;1;"";3;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;600000;"9";"";"9";"9";"";"9";150000;"7";"";"7";"7";"";"8";3242;2;1;98;0;0;0
